acoustic_data,time_to_failure
8,2.8257958287
4,1.2460994761
26,4.0514965008
7,0.57539931131
6,6.1496971542
4,7.8045965556
6,2.1685999567
6,4.8030988094
5,5.1203965147
6,9.5264970064
6,10.649597481
8,0.80179800861
8,6.1919988017
13,9.3414987294
10,11.016099779
2,4.489498446
26,3.0718982287
4,11.322699822
9,2.2067974803
6,1.6561970491
1,3.4740986797
1,6.0538983268
3,9.7521958243
5,10.904498727
6,8.0656982516
2,3.9938956175
7,10.877999
5,0.38209829426
4,3.9394964518
3,7.7256983148
3,1.5919979756
6,6.1627969637
6,13.681399334
6,5.6578982638
8,10.883098453
9,3.105999905
5,9.0615980757
2,3.2683956934
5,13.2548995
6,14.387897092
4,14.127299967
5,0.56029872581
5,6.9462981339
7,6.0819985532
8,5.0216995999
3,0.18999584354
9,6.250495913
7,11.659998629
4,5.3278970471
7,0.12719975305
2,1.0464965555
1,0.82099880967
0,0.15919842247
9,7.6570987719
6,6.2343991324
7,0.89999965341
3,10.829999883
2,9.3285992087
6,0.19699976653
2,11.388499893
2,0.19489976422
4,5.7478963477
6,7.3491974179
5,1.7541983972
5,5.9143965881
-1,4.7556975165
3,10.489996809
4,6.5303980958
4,14.897698368
-2,2.4588999914
4,3.9682967631
7,8.601996129
-2,13.753899648
2,3.2977991503
4,9.7563955214
11,0.39659651686
7,3.6524980947
5,5.7360956609
-1,7.8348968345
11,7.0100962746
12,5.7392972211
8,3.3520978014
-1,8.3604965067
1,6.3269979862
-3,2.1701955823
1,3.2522960095
2,1.4523991972
51,4.0618963429
6,3.3169995969
6,8.162595498
9,1.1896982749
9,15.790398652
0,5.9291987772
6,5.4502987235
8,1.6359974281
14,4.6082966106
4,4.2411981462
13,6.5074984366
5,0.046798619495
0,8.4914958316
8,3.1277982498
4,2.891397156
7,3.471798108
4,10.24369861
2,7.8873956088
4,2.5152995096
5,4.6738961697
7,4.6098986088
4,1.5385979254
5,8.4794988951
10,1.978597136
4,10.85819713
13,0.54109943641
4,14.62529645
4,7.992199576
2,10.175598984
6,5.9111988614
-1,10.389398109
9,9.3690965257
3,3.2047967319
3,10.198496596
6,2.6739975148
2,1.6779955733
2,0.6894968232
8,3.4766997774
4,5.707298403
5,5.7063968437
-7,3.764999356
5,7.7318975029
5,7.3331962916
3,0.33949689876
3,3.4096972004
2,1.1360968999
11,7.8358989257
9,4.8192970394
6,0.56339787095
8,2.9906999757
6,9.1595960538
13,0.40809914051
5,3.167099674
5,0.79909697627
13,4.9492975529
3,8.4822971514
1,7.1181997041
3,5.3093965042
7,11.674695628
8,7.5757995212
5,6.0779970966
2,5.8168999276
4,3.169099488
2,5.7257994426
3,1.5119993842
9,4.9534978224
-1,0.85929678501
9,0.99179892943
10,5.5857955955
7,2.4126967611
1,8.4082988192
11,1.7621993462
1,3.6915991833
5,3.6479999071
8,3.1821993531
6,6.7010997115
5,5.2508975181
4,7.4590968216
7,6.3925976156
23,7.0553961537
26,2.0668965983
6,0.13109957722
-2,6.6229957037
1,8.8371974021
14,2.2866959879
1,8.1817994737
-5,5.9972992174
-2,9.2945989391
1,0.092599465395
2,7.150699506
4,4.8262966199
6,1.2886972266
3,6.5520963777
12,5.9078995593
5,8.0667966344
2,3.2643962252
6,6.4649984816
5,4.8247989557
0,6.2292979444
-8,2.6212978824
0,4.2419975546
8,6.8064973476
14,1.910497892
14,5.4066971934
2,0.37179946159
7,2.2890973471
1,15.757398566
4,2.5142965704
7,2.6441986489
2,6.9676957917
5,2.0071983165
9,2.3777977999
-1,3.5995958457
4,13.599697638
11,8.7774967733
5,4.1272958813
9,9.0659956017
0,8.1018960624
6,4.3650984144
3,9.4387990218
16,0.7564956737
3,5.6350983309
5,9.3505979041
1,5.4647965083
3,0.065599112615
5,2.0456965437
7,0.96269737182
2,0.037096652607
1,3.3826988105
4,8.5066997648
5,15.298797884
8,10.138396343
4,3.6545971927
7,0.10319679367
7,6.4584957507
11,15.347696316
7,7.5665985453
10,6.7645974783
0,8.9100986752
6,6.5771966941
6,5.18909584
11,4.6614982408
4,0.83079625331
2,9.2988999574
3,1.5140997338
-5,8.5585985875
1,10.879097374
8,5.2359986683
-2,1.2906960342
-2,3.0583957645
9,2.6774986011
3,3.8548994361
6,4.1193994349
3,2.7925965595
10,5.1005973269
10,6.9958965589
7,3.6161960249
6,3.9901974289
4,7.868099418
9,6.5920978223
5,9.1998967873
3,5.3556962937
10,2.9906963644
6,3.9894966633
11,7.2966959079
9,5.3451977533
3,8.7715990256
3,2.2801969915
8,0.075098763213
7,1.4773965576
7,0.33539957612
4,2.4583962959
10,0.24519831869
14,12.183399786
6,3.8460963541
3,10.104297781
5,14.529399625
12,5.0677988199
11,1.8564968088
8,4.3416983177
10,5.2944958131
5,9.494597827
3,5.4583976072
3,1.9901968612
6,12.35899655
6,2.8297997265
2,0.058298378507
2,6.9560978721
-1,1.7737981704
1,4.6845961103
0,11.129098113
6,3.2362963248
6,7.1315963677
7,16.101098354
-9,3.0094964737
4,1.8966991974
8,14.978499314
32,0.30919979747
5,2.3365992421
1,9.3244978333
5,2.6310978219
2,9.2090999083
4,3.279897587
6,6.6457958032
2,3.4310987059
5,1.3257964243
10,4.9136996322
4,14.049599788
-7,5.372795872
2,5.0433966694
1,5.3845977357
2,8.1158961814
8,3.3967974802
0,0.36979853975
14,2.0768957991
5,2.0177965804
3,5.8446956701
-1,6.0081977867
4,13.886896173
5,8.1400992977
5,4.9366994858
1,4.2900973806
2,4.4341983286
6,11.933496864
0,11.600399278
3,11.709896102
5,1.6038983638
4,3.1796985582
1,6.459699893
4,3.3430996955
5,11.890796708
3,10.964698446
-2,5.2714977574
5,9.9074976423
9,3.1952993624
4,6.0887971725
2,8.1178967043
7,3.623998702
5,11.722697402
7,6.8995978586
7,11.332099268
4,7.0166994785
3,1.1410995925
3,5.5342991316
1,6.9090993087
7,6.0610979106
7,8.4497996638
7,3.1736999097
1,11.504498025
0,0.81979611209
2,8.2880964249
5,0.98719655672
7,2.1362968154
5,3.2361998885
7,9.1232991325
4,7.5337976613
10,3.0319981314
4,5.5275987864
13,0.68399823221
11,4.2384975224
8,6.582996271
2,2.2312999388
8,10.246896768
6,11.539599416
7,5.6589994367
2,0.72939630015
7,6.5089972594
1,3.3350968986
13,10.600299496
7,7.0547998936
10,11.611996082
8,8.3274977409
-28,3.106898337
1,3.4835961381
4,1.4944966652
6,1.1586996526
6,6.4028998129
5,0.15689603839
2,13.362298092
6,5.2041955611
6,5.1614983788
5,3.2245994268
24,11.332398103
4,2.483498566
12,6.439996928
6,7.1565991175
0,0.11889979266
6,7.9924993289
4,14.348599288
10,9.4377990316
14,2.9745958228
7,3.7760985524
4,10.353296306
7,10.07999982
5,1.4720990192
8,2.92879878
7,6.2473970497
5,4.6809985453
6,6.8893978077
3,4.6677987858
6,5.8127997653
6,0.28639783482
0,4.0223983811
9,3.5235983877
4,4.4623997613
1,8.8765984177
6,0.23379817042
10,12.331197098
1,5.3019992495
5,0.95619653091
6,0.32189985645
4,7.0905957251
9,13.486896
2,5.7817985253
9,7.4847999779
4,2.490899959
3,7.8369962962
6,6.6565995112
6,2.4382978883
4,4.444896726
3,3.9187985532
2,0.71579863106
7,2.2185967899
10,3.3469998554
3,0.96209992372
4,4.0203960076
4,12.104598177
15,2.9671964157
4,1.9933997792
8,2.0715996229
-1,0.74589629977
1,9.1590994903
2,12.12159629
9,5.5370980541
6,12.799399882
7,7.3091972419
1,6.7516979752
10,3.7963961623
4,3.0138971404
6,15.267896221
0,10.242696584
15,2.2571991316
8,6.4005969336
8,14.555998574
3,1.3148980177
3,1.8807987353
1,6.3420989894
2,2.7139972506
7,0.33069928692
7,12.213296353
13,9.096696495
9,1.7180977313
0,1.3502987915
6,9.3574993685
-1,5.8208989967
1,2.5632999036
3,8.5637999302
7,6.5493968183
7,6.1122958331
-1,11.426796542
-1,9.8086961
1,2.4057981088
3,1.8662958156
3,8.7241965301
15,2.5935958578
4,7.2217998422
7,3.0271969043
7,9.0306969943
1,12.736596187
9,9.3487982538
7,10.343196227
9,8.4276965789
7,5.6335976763
7,14.63369612
0,5.706697137
-7,4.2716979876
4,0.82339846211
-4,6.519595528
8,13.34539907
4,6.7351967096
2,8.2847985706
9,10.108196966
7,0.085997595307
4,6.4890996721
8,1.5219988266
5,0.22419926356
1,0.62579751923
6,6.8433998052
3,8.2943959009
6,2.9963957877
2,1.3758973916
4,5.6950982539
6,0.86409586256
5,8.4512977221
7,8.6040997873
5,3.1526979707
7,3.9811990117
-4,1.3699993747
3,7.9354968734
-2,4.2692960395
6,13.201699568
7,5.5664977937
8,0.61179574097
2,1.9529991218
17,9.2573974377
7,5.2399972411
4,0.71569909347
7,3.7095955728
-5,1.6407968889
6,5.6251960201
5,8.7231982725
4,2.0689997477
7,1.2608981522
6,2.2045994907
0,1.9732974171
4,7.1187977068
4,6.30149599
6,3.7544963472
6,11.232296435
9,1.8754981523
3,11.281097867
3,1.9263992526
7,1.1837960165
7,10.040099543
-5,5.2026981849
5,6.5429965224
1,2.4488956065
5,13.423099077
5,0.13109993692
2,1.8641999267
3,13.883697028
5,5.8162972264
8,0.24959584684
5,0.23699963866
-2,3.2898969101
8,9.7807998158
3,7.0261964887
2,11.338598152
-2,3.4339977992
3,1.8041982128
5,7.5853960947
4,8.0800989668
1,4.4023996704
0,4.2863988963
1,5.1540962135
4,7.0639972079
8,1.041696876
10,5.4306979643
6,1.0218982546
6,3.8598999489
5,4.5784962806
4,7.7837955625
3,6.236796422
4,7.1676987874
5,5.3163999317
4,7.7177961048
3,6.692596472
5,4.7783977956
6,8.6089986059
9,3.4357975973
7,1.6332962542
4,9.7831966126
8,6.1908980217
2,3.1185961084
-1,8.5223984401
5,14.071999704
4,6.1866973604
5,9.8659974369
2,0.17049775232
12,2.412699751
10,0.40409897012
-3,4.6257994726
5,4.9522987331
-1,3.1771981491
5,7.5693997335
-4,2.6696990944
6,5.6487968476
4,3.526695758
14,5.9962961778
7,6.1585959
6,14.269797771
0,8.5238982726
1,2.9537986951
5,11.103397211
3,5.5604980037
5,4.5937967905
-2,9.2423969481
9,7.6566991582
3,6.2909983026
5,2.9597969888
7,10.213399159
12,6.9473970857
9,0.41549621549
5,6.8127993556
3,0.75829829597
8,5.0103980435
6,1.3980989825
9,4.6481975392
7,4.1375994528
6,1.5853958541
3,8.7549984573
-7,6.1159982408
6,12.54609939
4,11.979099461
3,4.5394958096
3,0.093797874417
6,3.30759757
3,4.5981999135
2,2.3152992214
5,10.967197035
7,3.9974993424
-12,0.78629984067
2,6.1557965695
4,4.5023972295
6,0.08359729664
5,7.3021958057
30,2.9367980131
8,8.0052979055
3,0.067095638495
3,6.4354962372
4,10.480997782
2,4.9005971927
2,0.62829988065
2,12.963396301
5,3.8335964065
4,8.2045964705
8,1.042198058
8,6.4979997972
5,3.6409971754
8,6.8569965653
-33,0.50809940105
-1,0.73909624491
11,0.70919820755
2,7.8806996387
5,6.7378965393
2,0.65609692207
-2,3.3952982683
1,5.2641974165
-4,1.5751982898
-1,1.9872985288
7,0.11179987477
6,4.7577987155
1,10.189597181
1,9.6276966735
4,5.4625962996
10,1.9939964703
5,0.68819813321
3,6.405899084
2,7.9549992108
-24,2.5501992937
3,11.052998068
0,1.7453973647
2,8.3480993281
7,2.7989977178
3,7.5197971054
5,1.0254985796
3,6.9861985768
-3,2.3451965281
1,1.1094962419
6,7.7225999975
4,6.3922979297
6,5.211599442
2,7.7986976767
3,7.4448997441
9,2.7520993954
6,5.8332970042
9,0.73959605176
1,10.634198947
8,11.073799702
1,7.1676965618
3,10.994397018
4,6.0343967534
3,0.99219669835
8,4.670499004
44,3.9537970861
2,5.8325968187
-1,6.4419958955
1,3.5443961826
6,1.2171975395
2,5.1109999674
0,8.8375975995
8,13.51989928
6,1.5157995725
4,2.3158987272
-3,2.7743971824
6,7.8757957889
6,3.2851960173
4,4.3738970563
6,9.9118965059
4,7.2831960518
3,9.3701992633
5,6.4858983972
4,7.0189958782
6,2.7828980811
4,2.3631981788
9,8.624799321
-1,14.602896262
6,4.9475961667
3,1.2751979774
-1,0.14659566656
2,4.9228981233
-1,1.1125956252
6,4.1278960535
4,6.2073984252
5,1.0637975247
4,0.36299950902
4,2.0800967946
3,8.8732967626
4,8.1965996879
8,13.117699698
0,11.591998936
6,11.278098479
11,7.0847980166
1,1.3783987048
4,13.187798505
1,8.4060975927
6,3.0703986817
4,11.421596354
7,13.216596963
9,5.8521964884
2,11.412996063
4,0.92689707146
4,4.1224981262
8,1.0113957316
1,15.354096543
10,3.2549987797
-10,1.1576957335
1,5.3176992893
7,2.5193968099
8,2.3214972378
5,1.7440975444
0,5.3551971364
1,1.2615980316
7,7.6484970515
7,8.5837964928
5,7.5570991405
4,3.1191994264
8,3.0915983345
5,0.94179876333
2,1.7285966882
2,0.60619851472
12,10.046898363
4,13.811198807
4,5.3214971194
7,3.8970990942
-1,10.596898851
5,0.87209801437
7,9.2306975091
2,8.0257979504
7,7.0675974684
5,2.7328986509
2,0.77109956166
-1,2.7820974827
3,9.9989958969
5,12.488696857
2,6.9877975586
41,5.6833991328
4,9.4404971953
-2,8.6007976158
0,13.8666984
3,10.19849704
0,2.4110967235
2,9.7190982252
6,2.3668995287
3,1.3680984456
6,1.7136976008
4,4.0501970766
2,12.985699844
4,10.139398928
-11,2.7980971729
8,7.2054970429
5,7.3981983694
4,3.1468973208
3,2.3434964707
10,3.665995707
1,9.6468969423
5,3.5899986661
2,6.671099638
0,0.28589681276
6,1.8375985218
3,4.5029982364
1,6.9670956345
4,7.6072969789
6,4.2740996194
9,1.8801987402
17,1.10989876
6,9.7201972848
5,11.522697885
3,0.43479800724
1,1.766895689
4,7.3498982883
7,3.3988961528
-4,1.4041984333
1,5.9723995465
-3,5.3747999809
9,0.43149631791
4,10.908298633
2,2.2940993375
3,13.565599366
-3,4.4406979459
4,5.2025987001
-2,1.9574962771
3,8.7476958589
5,2.9144977347
-1,5.4908967938
3,10.773495685
1,1.9358978435
9,7.3749963607
7,2.9938994499
0,10.467795679
2,9.7924966148
3,0.63069720682
6,1.4582999567
6,2.4631977692
3,0.56969562013
4,0.25809987834
4,8.7449994645
4,10.43089897
5,13.65499661
6,0.47149798233
21,12.111196416
4,3.9714957521
5,1.3620989305
-4,5.3865959887
-1,4.6598958639
2,2.0703993388
3,4.6953994568
16,6.9645996244
4,5.0281978215
3,6.9543978723
0,6.9819993745
6,2.3611962949
5,10.304297108
4,3.4824987207
9,1.1449996092
3,1.946096656
1,0.28389892191
-16,4.0294969263
4,8.4078965126
3,12.467599876
2,0.63639846736
5,7.9790992021
1,7.135695869
7,4.7278981757
5,5.6919955306
4,0.71060000211
1,8.1012969864
2,7.2618985143
3,9.9637973882
8,13.946398859
7,0.099598157939
4,7.1955978648
-1,4.4751985337
10,4.7011967754
4,8.0084957132
6,10.144897292
12,3.8454976687
5,5.5381971756
-4,1.805695801
3,11.473698831
8,4.7140980336
2,2.8776995669
4,5.9308965951
2,2.5450991695
5,4.2459993393
4,3.2641973335
6,7.4315981138
3,1.4657955889
-5,0.34139683301
7,10.707597279
1,0.63889771479
5,6.6244995424
6,1.2076985906
4,8.622198335
0,5.0152981028
-4,3.4475996784
5,8.3498982428
5,0.71569908578
7,15.944598625
-1,3.0207998127
7,4.2425985835
8,8.4896974264
9,5.5247987873
6,0.90919865309
1,9.0909980801
6,9.1095977093
7,10.778396263
6,1.0375960925
1,0.33199984727
5,2.2266990095
3,9.3228961067
4,5.5556981153
0,11.334398408
-1,10.840595765
3,9.4670955706
3,7.0089959669
0,8.2475999819
8,10.6720972
5,3.5006987259
6,1.8300968751
2,1.6513963946
7,4.185997562
3,2.1269964714
4,0.22889611666
6,8.6194995674
3,1.6561967787
3,3.7719974323
6,3.3041974714
5,10.287996867
5,1.6257970663
1,0.74529890279
3,7.9103957775
3,7.0543987545
7,1.7752985585
10,11.200196937
12,5.9293995716
7,0.017697816939
6,4.2033962373
5,6.5808975925
7,4.7141992776
6,9.8459971538
8,6.3945964945
4,5.6274980994
7,9.2265987584
7,7.139998841
15,1.5539983319
-7,0.4755959487
8,1.5012981212
4,3.1041968862
3,11.35769877
6,11.453596196
3,2.403196235
4,8.3587976816
24,7.2160985873
14,11.821599464
-2,2.5446991676
9,8.9275975799
4,9.1179986353
8,5.914297122
5,1.3614986771
8,13.68139864
1,4.2332959112
4,9.4850996648
3,5.7221991882
4,5.1331991456
1,2.2062997443
6,1.8699986389
1,4.820998438
7,7.919096349
3,1.5881984471
0,7.1369963893
5,7.7804987841
3,6.9642965496
5,7.565797574
20,14.110197383
7,10.015995527
17,4.6762988615
5,2.9429972381
-11,1.2028960747
4,5.3398988775
4,2.9376993193
8,3.1445990766
10,3.9454959044
5,2.0173980455
3,6.594295733
4,6.9043968658
-4,2.3170977269
6,6.2770987673
4,1.5812996861
7,2.7233986696
2,6.5259991643
2,1.3035985795
-2,4.9501988082
10,2.9894991624
3,2.5274964308
8,0.93159723735
-1,5.7908988278
7,3.0732997586
2,7.4831960536
-6,9.0435997374
6,8.6275955929
7,6.4777955281
5,4.4698982851
4,0.058098979075
6,3.2031999578
1,2.2621965424
0,0.2574963304
0,4.6295995091
2,6.6786957223
9,10.730998991
1,2.7148962394
3,5.4924958967
12,10.96829864
3,1.6166986883
11,0.25279707994
2,2.7014982831
5,4.8874965125
5,13.815496591
3,2.2880996813
1,1.9024972526
4,8.7486968095
4,4.4848968537
-80,0.30869879516
4,6.2776966271
4,1.0933979187
4,10.823599745
7,10.691097076
9,5.335599007
5,6.7611966039
9,6.9952958426
3,0.51079558697
7,6.7527985479
6,6.0600961889
5,5.5391966905
-4,4.5345992827
2,5.7988993903
11,0.8777986646
5,8.4315980712
5,1.7252994715
5,6.5405992109
6,0.81049835826
3,0.11869934814
10,3.337497629
2,9.159998419
1,5.2306997749
9,5.3216999828
8,2.7727965209
4,13.658098229
3,7.7860984258
2,1.9291980406
-1,0.22389985429
5,2.5029957059
6,4.0862958976
1,0.68469846059
0,9.6924996762
2,5.8828978398
3,12.577095733
4,0.29419649133
1,7.9572977324
3,5.5393988028
-2,11.986599627
4,7.2313969459
3,5.1098993734
7,7.4964975639
5,9.2952998775
-9,0.24749601431
11,2.3781987533
10,0.99859821745
5,2.1660973027
0,9.7351973251
7,11.05129658
11,10.276797642
3,4.5629994374
4,10.907799128
0,10.814196815
6,0.65079949607
1,0.20269845729
1,4.181099176
6,4.8423977282
6,10.082998303
1,9.3259997874
8,1.5188971935
15,0.61869647593
4,12.010999701
-7,9.0558996894
4,0.11069814447
5,7.2469993848
5,12.323999347
5,7.1393979738
11,7.3011967712
10,2.2710973141
2,3.3149965914
6,9.6797963985
7,0.87729838685
-2,10.045399018
6,0.56969957463
5,4.3842995054
5,3.4283973916
4,5.4641961176
-8,3.8931986032
4,9.625597053
8,13.934795573
0,5.8323977981
-2,0.75199921296
7,10.306998407
4,5.8987966582
5,6.8930984518
0,3.5307999291
6,0.91139751444
4,5.3541977832
9,12.580295724
-5,1.1870975003
6,0.0072998690075
0,0.27989770466
2,4.0964966201
11,7.6268965753
8,0.96929905637
10,2.7276992656
3,1.1839961893
3,8.7460998715
4,5.4817980589
0,4.9396996842
9,10.955498457
4,2.5976986861
8,8.1129960415
8,9.2753976104
5,0.77079745299
4,6.9021993622
2,4.3916969031
6,11.28649822
6,5.6998977392
-1,1.7470999353
8,4.1087989329
-4,7.2278999424
2,4.5545992739
4,5.7249958093
2,10.776195833
11,8.1667983694
6,11.198196955
2,1.6493956018
4,10.634396947
5,5.5572976625
2,2.6388974884
8,6.2858984995
7,5.6343981097
1,4.9790957451
7,13.397395709
-1,5.9186958283
4,6.6473994174
6,5.4055976474
4,2.7626980713
8,9.3713958129
3,9.1030984211
10,0.52759933441
11,8.3013979654
5,8.7678962408
4,12.213098158
7,9.4531986458
0,15.533896059
-4,1.2304993678
5,11.555597581
4,7.9620981263
4,3.3016982063
4,7.4012965611
5,4.0810974703
4,1.6816989765
8,3.5744969767
5,9.1189986971
5,4.9635961504
7,5.6062998281
1,8.429596507
6,0.12029969786
12,1.2890993616
2,8.2363965561
8,1.5476975117
4,3.4431969347
-2,3.8905978325
3,2.0215956915
1,10.836897419
6,14.315699244
6,10.890598593
6,0.52839744281
0,15.919098259
4,4.287497658
15,0.33709989742
-1,4.3577978127
7,6.1547971443
1,0.37109676022
3,6.6440975022
2,10.45029924
5,7.0263982784
4,4.6140987697
7,7.1177991613
8,1.3906997274
4,0.82049697796
6,5.6800970226
0,3.2563969096
-2,1.4146973857
-3,1.9178965841
3,4.4283978147
4,9.285095805
3,6.9058959889
5,5.0143980936
4,1.8826995141
7,1.9362983147
3,0.40819779151
-2,7.5176966479
-24,6.1785963537
7,4.9154989109
8,8.651397072
5,7.9842962791
-2,6.4371991213
19,0.85389572281
-4,1.0814979719
9,2.9706984633
0,7.8092985094
3,4.9162964491
6,6.2907954947
-1,3.3951962327
8,0.96829548687
9,7.1943976888
1,13.617798259
3,3.5287968624
25,2.669096597
7,15.500996645
4,4.2936980159
3,3.0863961517
6,3.322899373
2,10.5021976
4,9.5234988247
2,1.2124967446
6,1.4736994148
3,1.1091990469
1,11.47379751
5,2.6174991538
9,13.550697136
6,9.2339991401
7,8.4844999501
5,4.4672999332
5,1.9482974873
-1,6.8505975674
3,1.5204979342
6,5.6997960851
7,12.414297104
3,11.359898069
5,2.3099988821
0,10.202197479
3,5.5699958114
6,4.6657996125
1,11.334496458
1,14.654996087
-1,16.057399154
7,11.252495966
6,0.13049827564
2,13.485797241
6,1.6892966398
5,2.0643974245
12,3.5087990128
4,3.5772986302
6,7.8544961119
35,1.2359995863
11,3.1074998874
4,5.2013956433
-1,3.0767989369
3,0.56459654424
5,13.38669935
0,8.3896989928
-23,1.2810973369
1,7.4241992761
5,4.409799974
10,0.22639906886
7,3.8038977887
9,3.6213967127
8,4.868599455
8,5.8066993876
4,3.6010985915
5,7.2661993298
3,5.7392984432
2,5.3190984508
2,3.3446982759
3,5.5944969708
3,4.4119997106
2,11.890695847
3,2.707895763
1,5.0120965397
7,10.477699375
1,5.87489632
-113,0.30979943983
7,5.2161981416
3,1.2740955112
6,8.1646966878
-4,2.4040997586
7,7.553395915
6,2.9674972579
4,4.7672993913
24,8.9010986267
4,15.511596733
7,1.5758986588
3,4.9481962879
3,14.077198955
5,15.814798078
3,6.3929999247
1,6.9536985211
12,8.5564995885
4,10.909298515
6,4.4836959962
10,10.831095981
4,3.2297967799
3,7.6076998919
7,3.0747969628
-6,5.0242999612
-7,4.5587996652
-1,4.4624996154
-1,6.6957988634
4,9.5594998532
-4,1.6063964091
2,1.9864963449
-2,1.5667965247
34,3.9885981526
2,9.1051988116
0,2.4099985526
5,4.5458970185
7,11.605598642
-2,9.6288962034
2,4.9582979911
5,1.6284981197
4,4.7518980567
8,10.953596008
-1,1.4698959174
4,0.66939641146
1,7.1140986807
0,8.6556955271
9,1.3967989624
5,0.79479772317
1,1.8419977974
9,2.3201984691
1,1.964698244
2,7.1320983827
9,7.5750997982
0,3.1569972112
2,10.552899435
1,7.9955964113
2,4.610899994
1,3.1001989963
4,6.6351997258
8,3.3760995349
6,5.295498449
4,11.752597274
4,6.320198713
6,1.8253974054
6,9.5179986157
6,0.66889942567
0,0.95819843844
8,1.0224987077
5,10.896498724
3,6.187796664
1,8.1353993298
0,2.3596966335
9,3.1920960991
6,0.067898584023
12,6.0500980647
4,3.1644956624
2,4.5587974509
7,5.6590955951
1,7.0309960298
3,3.1064988915
2,9.5743970604
48,6.9325957092
6,6.4801969588
7,4.758295801
5,3.2233962684
6,8.6077995274
6,9.5072963607
3,5.7013986168
-2,0.60589816443
3,7.2825990964
4,6.9665999765
3,6.4691972838
5,7.5070990789
1,6.406099913
7,2.5153995751
10,0.34979845176
2,8.1449985099
15,8.8222974868
3,1.6891986048
-2,5.3439981845
4,1.2581965004
6,9.5807976654
0,4.0815958945
3,6.8969991857
2,10.357499904
4,0.43789570505
4,7.0061982289
5,3.2586968513
4,8.0832987002
5,11.955797249
5,1.4765955284
1,7.5921981802
4,1.9651985658
5,5.4002991016
4,6.5307963425
4,2.3901981878
3,5.9402982191
5,6.6882961632
3,10.335397734
4,11.006696387
3,8.2424967182
9,6.7723960782
3,7.5809979652
0,5.8854970669
2,0.46409563812
5,3.8592984266
1,5.5951998991
2,7.9562991844
3,2.6626955126
7,4.0138989787
-1,6.2354963175
4,4.9221973234
5,1.8045964527
10,7.41139696
0,5.7155972026
5,9.4313992363
2,6.7096984179
4,3.7520992149
4,4.47159948
8,14.093397677
4,3.9385986278
2,3.9092973762
7,3.3381965078
0,2.5584987478
6,10.316695523
8,0.075595898095
5,2.1339998019
3,1.6098957485
9,13.344297236
6,3.5097978523
0,6.9846995945
0,6.8334993945
5,4.5395993528
3,1.3017980302
1,4.2766961935
4,1.2620963587
6,4.9178995124
16,8.1581958547
1,8.4400958569
-1,0.65509752751
10,11.320699347
4,9.9403986081
8,6.0206959799
10,11.073599952
7,0.10299985471
12,0.69109787551
4,2.9232996761
19,14.219795894
9,7.33309714
6,8.1308987635
6,2.7132964962
4,0.87079609423
9,1.8317986562
5,9.6349996761
3,9.1892985241
3,14.225198276
8,7.4699970713
7,6.5888997953
2,2.926895645
2,8.651999726
6,6.160599376
3,8.3911979095
-8,5.8110971033
12,4.3981961602
6,9.6287990275
7,10.708897657
7,12.052499276
9,14.980697308
5,3.3383989337
0,6.1311956303
8,3.1828974453
1,2.6118961653
8,9.6509991911
7,0.59159582567
8,0.52559728977
-3,10.483299737
2,4.8566966069
6,14.952997792
4,4.9930988383
3,11.003397639
7,0.16249556646
7,4.7109972701
7,1.34399799
5,1.9483961133
6,3.8192975268
0,10.127696597
5,10.634096774
2,2.2039990403
7,12.051396506
4,10.384297115
6,9.981999605
7,6.465396969
1,5.978198538
9,2.3222964491
5,13.968896028
8,4.8876967512
3,6.7805985409
8,6.3919957074
0,9.6936982531
-4,4.0784973629
9,1.6161965748
3,3.7507997422
6,0.70449776406
1,4.1076960733
4,4.472096949
7,6.6457999938
2,4.4054959604
3,13.433596473
3,0.63999880379
4,7.8730980196
6,5.3710996143
10,1.9035984344
5,1.5258992209
5,4.9849970121
10,6.2515979271
5,7.9022954957
11,6.6643995761
6,6.4472998137
-16,3.2799979612
5,5.5046988586
3,1.3311998068
8,7.3432989978
10,3.9942961975
9,5.3764997764
5,10.277898527
7,1.9062963154
4,0.41479584521
4,1.0044978701
1,4.9631991236
3,0.88899679735
1,1.6562998294
9,1.1395983876
-1,1.4956999181
3,2.62549633
6,3.9298973793
10,5.2806993782
2,0.89239602296
6,5.5892973179
9,1.653899216
2,2.1019962824
2,0.32939816795
9,9.0062960205
-1,5.157897346
0,4.5746992922
2,4.5821975342
3,4.1557965921
6,4.7928972081
4,2.1805973438
4,8.0741985035
2,0.19339833846
0,5.5772973214
8,2.2694996513
7,3.9672980375
2,1.8720998851
4,12.69849696
8,9.5190980371
6,3.8163979946
2,1.3081994143
14,2.4512964942
9,5.0210997804
8,8.104499921
3,3.8074980404
8,5.2152978476
9,1.2625958672
6,8.8295976665
6,4.061398753
11,2.84799731
10,1.708296374
2,2.2679965884
6,3.4436983845
9,11.593899794
7,3.9277972452
7,4.5985988067
4,3.3968964421
7,0.64889707281
4,0.67619965201
7,2.9185986052
5,8.1326971429
2,7.8772987719
1,4.7666959432
-3,1.6055980686
-2,5.6268981438
2,8.6003958831
6,10.468196612
10,5.0206991481
0,2.0407969794
13,3.4526967387
4,13.439998386
8,6.0301991899
2,10.328995854
3,5.8994965723
7,7.6191000087
7,0.22289718019
4,1.9599964907
3,8.0193991466
7,6.4488977406
4,13.812396286
8,1.1933964172
6,8.9890968194
0,7.2016970846
6,9.0487990173
6,2.7306995001
2,0.33269832721
